acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.0433,"['KAROL G', 'Bad Bunny', 'Quavo']",0.6679999999999999,251787,0.613,0,0AtL4yo48bgUyUoeDEIgIW,4.42e-5,0,0.139,-7.05,0,Ahora Me Llama - Remix,0,2020-06-05,0.0421,135.036,0.219,2020
0.474,"['KAROL G', 'Ozuna']",0.682,196760,0.841,0,35N9mCLnNGrDI7OOXvV2ZC,1.39e-6,7,0.116,-4.882,1,Hello,0,2020-06-05,0.117,94.834,0.855,2020
0.224,['H.E.R.'],0.5479999999999999,197727,0.457,0,2mtLGVN6xZm93wDG9nvviS,8.32e-5,4,0.11,-7.626,1,Wrong Places (from Songland),71,2020-04-27,0.0691,175.65900000000005,0.494,2020
0.414,['MacKenzie Porter'],0.593,182200,0.753,0,33PK3OdG3Z53gFYN7kiI3b,2.3e-6,1,0.138,-4.4910000000000005,1,Seeing Other People,69,2020-02-07,0.0309,96.003,0.506,2020
0.0187,"['A Boogie Wit da Hoodie', 'Lil Uzi Vert']",0.512,183589,0.623,1,1njRzdfGNUY2RZU0lVO787,0,9,0.13,-6.553,0,Reply (feat. Lil Uzi Vert),69,2020-02-14,0.0808,112.15,0.219,2020
0.141,['Kid Cudi'],0.8059999999999999,189545,0.809,1,3hR48Bj9Wgl6xunDG4nsRZ,8.640000000000001e-5,1,0.0739,-7.18,1,Leader Of The Delinquents,70,2020-04-14,0.159,95.043,0.685,2020
0.051,"['Ludacris', 'Lil Wayne']",0.924,191713,0.7659999999999999,1,1tXCF7TwDnuHRgwQ63FeM5,0,10,0.0981,-4.092,0,S.O.T.L. (Silence of the Lambs) [feat. Lil Wayne],71,2020-05-21,0.256,132.06,0.455,2020
0.0674,['Sebastian Yatra'],0.5589999999999999,243627,0.818,0,2RwlenttnD0bP5FBkH2i4w,0,0,0.0902,-6.461,1,Devuélveme El Corazón,0,2020-06-05,0.123,77.041,0.3,2020
0.132,"['Sebastian Yatra', 'Wisin', 'Nacho']",0.6859999999999999,224627,0.94,0,4v1lqIms8Hw8Vn0oFfp6Lg,0,0,0.269,-2.397,1,Alguien Robo,0,2020-06-05,0.132,92.97,0.705,2020
0.71,['Sebastian Yatra'],0.34700000000000003,228080,0.353,0,6SAGMDYU1gPyfdtg1WSP8Y,0,0,0.31,-7.3210000000000015,1,Como Mirarte,0,2020-06-12,0.0341,172.983,0.201,2020
0.035,"['Sebastian Yatra', 'Cosculluela', 'Cali Y El Dandee']",0.727,208293,0.757,0,7tG89gnYejg1TmJU7FXQQc,0,1,0.376,-3.951,0,Traicionera - Remix,0,2020-06-05,0.0649,91.099,0.879,2020
0.586,"['Daddy Yankee', 'Sech']",0.813,217773,0.764,0,113PlnpZbHd3WIqeYjhZWv,0,8,0.253,-3.39,0,Definitivamente,81,2020-01-31,0.105,100.047,0.429,2020
0.115,['The Weeknd'],0.6890000000000001,144540,0.374,1,38uNCW1do0LKfMIt4MDkPo,1.32e-4,5,0.111,-10.038,0,Missed You - Bonus Track,74,2020-04-03,0.0851,151.98,0.321,2020
0.0611,"['Diplo', 'Jonas Brothers']",0.7390000000000001,139810,0.7170000000000001,0,6eXFl418w8hsxKcLgv1jwJ,0,1,0.206,-5.1229999999999984,1,Lonely (with Jonas Brothers),75,2020-05-27,0.0565,98.047,0.529,2020
0.225,['BTS'],0.526,261543,0.575,0,44WLOqH7QayQOQdeUHeKUK,0,9,0.108,-5.215,0,We are Bulletproof : the Eternal,77,2020-02-21,0.0309,84.04700000000003,0.19,2020
0.193,['J Balvin'],0.6629999999999999,150720,0.598,0,380HmhwTE2NJgawn1NwkXi,8.02e-5,11,0.0856,-4.042,1,Rojo,84,2020-03-19,0.17,172.245,0.4,2020
0.162,['Rod Wave'],0.696,145711,0.5920000000000001,1,0UpAwxwPvGI1p4Mr5NQj33,0,5,0.0665,-12.109000000000002,1,And I Still,67,2020-05-22,0.168,165.98,0.515,2020
0.071,['DaBaby'],0.828,132813,0.5379999999999999,0,19eeh4pgEGHdSTc26U1y89,0,0,0.116,-6.067,0,CHAMPION,70,2020-04-17,0.341,145.071,0.56,2020
0.81,['Brent Faiyaz'],0.527,180304,0.242,1,0zWbYGQq5O1KQd0iqzgjP6,7.170000000000001e-5,5,0.127,-11.691,1,Rehab (Winter In Paris),69,2020-02-07,0.0397,144.304,0.278,2020
0.0202,"['Tyga', 'Curtis Roach']",0.928,174933,0.3720000000000001,1,5OxveXfvga2t0se21d96Ow,9.6e-6,1,0.0948,-10.393,1,Bored In The House,77,2020-03-28,0.321,112.458,0.732,2020
0.0967,['Chase Rice'],0.562,176587,0.743,0,4DaR8M6Yj3XfZC6ixaRA4W,0,7,0.13,-6.154,1,Break. Up. Drunk.,68,2020-05-15,0.0574,117.006,0.546,2020
0.5479999999999999,['Lennon Stella'],0.691,161760,0.662,0,4WjTbrxOPvSwQlajlE4aXH,2.43e-6,2,0.119,-5.941,1,Kissing Other People,72,2020-04-24,0.0738,94.028,0.299,2020
0.00525,['Joyner Lucas'],0.563,205872,0.78,1,4X4v3KtkUXwXvDBw5KS9cp,8.16e-6,10,0.418,-6.6629999999999985,1,ADHD,71,2020-03-27,0.0782,83.913,0.317,2020
0.483,"['BROCKHAMPTON', 'Dua Lipa']",0.6609999999999999,222009,0.523,0,438wODjSTL2jgn1nePaNew,0,8,0.469,-5.902,1,SUGAR (Remix) [feat. Dua Lipa],73,2020-03-06,0.0381,122.948,0.536,2020
0.643,['Zoe Wees'],0.599,230880,0.465,0,50Td3qilgs8BLtv8mHyT1t,1.57e-6,4,0.149,-4.95,1,Control,79,2020-03-13,0.0314,113.82,0.0678,2020
0.856,"['Jhené Aiko', 'Big Sean']",0.4370000000000001,259387,0.517,1,75MSZRbAbQuzfUV3Pefvut,0,9,0.109,-9.329,0,None Of Your Concern (feat. Big Sean),69,2020-03-06,0.225,82.757,0.373,2020
0.0245,['Tame Impala'],0.664,372867,0.848,0,3LbZIhU0smEU5SUnxod4j4,1.27e-4,11,0.172,-4.51,0,Breathe Deeper,72,2020-02-14,0.0322,104.998,0.502,2020
0.6659999999999999,['Luke Bryan'],0.5429999999999999,189880,0.409,0,3udcshOhVkIlkFpqys8H6X,0,2,0.117,-9.344,1,Build Me A Daddy,59,2020-06-12,0.0327,147.879,0.312,2020
0.166,"['Kygo', 'Valerie Broussard']",0.629,193747,0.539,0,4NmOJQxl9UZItUQQtMDYBb,0,7,0.189,-7.006,0,The Truth,76,2020-05-22,0.063,109.885,0.316,2020
0.00534,"['Moneybagg Yo', 'Megan Thee Stallion']",0.792,143958,0.772,1,2eukAOMjUM4pxnOdIsUia9,0,2,0.237,-3.904,1,All Dat (with Megan Thee Stallion),69,2020-01-10,0.27,120.047,0.414,2020
0.127,['Lil Uzi Vert'],0.682,172757,0.741,1,2BjNjFJAQTxqUPGpOnrese,0,1,0.239,-4.489,1,Come This Way,68,2020-03-13,0.249,164.043,0.619,2020
0.42,"['Murda Beatz', 'YNW Melly', 'Lil Durk']",0.743,192969,0.55,1,57Lw4YmOvpighLOnwqiuKr,0,1,0.162,-6.521,0,Banana Split (with YNW Melly feat. Lil Durk),69,2020-03-27,0.436,141.864,0.564,2020
0.491,['YoungBoy Never Broke Again'],0.682,138683,0.809,1,2OUY5NdALupSoIQN9ZBH1a,0,3,0.217,-4.331,0,Bad Bad,67,2020-02-21,0.378,180.088,0.812,2020
0.0047,['jxdn'],0.36,155611,0.851,1,5dVKYrPpo8d5AgUGRKMBLp,0,11,0.452,-5.105,0,Comatose,72,2020-05-11,0.342,161.975,0.551,2020
0.469,"['Freddie Gibbs', 'The Alchemist', 'Tyler, The Creator']",0.406,282560,0.524,1,5OkYfk72CNL8XLqa3gp9q7,3.95e-6,5,0.117,-11.071,1,"Something to Rap About (feat. Tyler, The Creator)",70,2020-05-29,0.255,56.04600000000001,0.412,2020
0.126,"['Blueface', 'NLE Choppa']",0.863,117800,0.588,1,3wapLdXDMiCZV9dWNg55Jh,0,1,0.394,-8.186,0,Holy Moly (feat. NLE Choppa),71,2020-03-13,0.462,123.924,0.54,2020
0.606,"['$NOT', 'Maggie Lindemann']",0.713,187587,0.47,1,5Kjz86OFAoN6D4kF1BTSEc,1.35e-5,9,0.306,-8.698,1,Moon & Stars (feat. Maggie Lindemann),69,2020-01-31,0.0864,84.51799999999999,0.0825,2020
0.7979999999999999,['Noah Cyrus'],0.53,144377,0.281,0,6U1iuA5QfzYRPJxvdcxqtf,0,5,0.0928,-8.274,1,Lonely,73,2020-05-15,0.0577,122.442,0.341,2020
0.157,"['Farruko', 'Beéle', 'Natti Natasha', 'Manuel Turizo']",0.908,248500,0.529,0,6nGM44ZP7vSo0istUW2MOq,1.4199999999999e-4,6,0.0634,-7.032,1,Loco - Remix,81,2020-04-24,0.135,105.021,0.743,2020
0.062,"['Diplo', 'Jonas Brothers']",0.738,139813,0.7170000000000001,0,0prJ6Nafa5rklRc8rZUNSG,0,1,0.205,-5.121,1,Lonely (with Jonas Brothers),75,2020-04-17,0.0573,98.047,0.5,2020
0.174,['5 Seconds of Summer'],0.643,220536,0.768,0,353IDEfNzPJmGNRnOi5kJ1,0,6,0.469,-4.316,1,Wildflower,75,2020-03-27,0.0455,108.992,0.597,2020
0.00157,"['Avicii', 'Sandro Cavazza']",0.644,183640,0.8590000000000001,1,27aZiEEcj0N0nF4PhFq1FZ,0,2,0.0443,-4.526,1,Without You,4,2020-06-12,0.0433,133.97899999999998,0.319,2020
3.64e-4,['Avicii'],0.52,204375,0.823,0,6VZZHYxhvOnP9hD0Micoz6,0.289,0,0.14,-5.152,1,Last Dance - Radio Edit,1,2020-06-12,0.0363,127.981,0.158,2020
0.00557,['Avicii'],0.46,245493,0.85,0,6jpj6aWsnxZZuBUIQUrC35,0.00533,2,0.217,-3.176,1,Wake Me Up - Radio Edit,1,2020-06-12,0.0616,124.014,0.557,2020
0.00557,['Avicii'],0.46,245493,0.85,0,7n3LYEXbAPJIIdYhBN4pzG,0.00533,2,0.217,-3.176,1,Wake Me Up - Radio Edit,1,2020-06-12,0.0616,124.014,0.557,2020
0.253,['Rod Wave'],0.412,163161,0.738,1,5qPfvvKDCoXG3rzgztsJQG,0,0,0.114,-6.2029999999999985,1,Ribbon In The Sky,67,2020-04-03,0.236,80.375,0.398,2020
0.452,['A Boogie Wit da Hoodie'],0.48,148676,0.679,1,3o0nkjyy6eZL5lZcEpvJec,0,4,0.152,-6.776,0,King Of My City,69,2020-02-14,0.264,81.186,0.29,2020
0.774,['Brent Faiyaz'],0.556,110129,0.344,1,2J6OF7CkpdQGSfm1wdclqn,0,2,0.14300000000000002,-8.765,1,Clouded,69,2020-02-07,0.0585,65.508,0.579,2020
0.42,['Los Dos Carnales'],0.7170000000000001,191996,0.59,0,3cExeifTyKQSMLLwG70wIo,0,5,0.108,-4.722,1,El Envidioso,72,2020-04-10,0.0824,78.883,0.8740000000000001,2020
0.0696,['Lil Tjay'],0.591,200000,0.627,1,2GvLrzHFkubyVdc7Yv8fOD,0,1,0.127,-6.117000000000001,1,Ice Cold,70,2020-05-08,0.157,175.87099999999995,0.0717,2020
0.237,['Don Toliver'],0.703,180675,0.653,0,47IXLhp3c6mu7NqvpuhuLi,0,11,0.199,-6.226,0,Can't Feel My Legs,70,2020-03-13,0.079,140.04399999999998,0.414,2020
0.22,['Future'],0.79,189501,0.569,1,5i8AHhRU9tfp8c3drQetaa,0,5,0.161,-7.591,0,Up the River,69,2020-05-15,0.235,86.01100000000002,0.213,2020
0.0228,['Florida Georgia Line'],0.77,138853,0.887,0,3jnQaDieHcTkkIrkJFIJvC,2.52e-5,6,0.098,-4.772,1,Beer:30,68,2020-05-22,0.0678,100.028,0.8170000000000001,2020
0.593,['iann dior'],0.7290000000000001,146557,0.466,1,6FICvbjTnkX4zs5kGABD5W,0,8,0.12,-10.686,0,Sickness,62,2020-06-12,0.0882,122.029,0.472,2020
0.261,"['D Smoke', 'SiR']",0.6509999999999999,291200,0.563,1,1O2wgYfOdpcoWnZbdbrpMh,0,1,0.098,-9.964,1,Let Go,69,2020-05-29,0.35700000000000004,150.158,0.389,2020
0.456,"['Kehlani', 'Masego']",0.6629999999999999,278715,0.626,1,0QUbiLQySWPq5Lh3f7A9bN,7.25e-6,1,0.0984,-4.756,1,Hate The Club (feat. Masego),69,2020-05-08,0.0567,105.026,0.494,2020
0.212,"['Martin Garrix', 'Clinton Kane']",0.573,174062,0.7390000000000001,0,4RVtBlHFKj51Ipvpfv5ER4,0,9,0.175,-5.455,1,Drown (feat. Clinton Kane),80,2020-02-27,0.0581,120.077,0.363,2020
0.804,['Mac Miller'],0.682,287871,0.281,0,165cwz4wGlGz0uDBhxdKLY,0.359,5,0.106,-14.267,1,Right,71,2020-03-19,0.126,82.954,0.475,2020
1.28e-4,['Black Eyed Peas'],0.603,407520,0.913,0,2y4BoHqqK7awqNGS7RgVoo,0.139,7,0.0341,-5.9689999999999985,1,I Gotta Feeling,1,2020-06-12,0.0382,128,0.488,2020
1.28e-4,['Black Eyed Peas'],0.603,407520,0.913,0,6TKKKG6esLEj7lr7s8SBcO,0.139,7,0.0341,-5.9689999999999985,1,I Gotta Feeling,0,2020-06-12,0.0382,128,0.488,2020
0.269,"['Wiz Khalifa', 'Logic']",0.775,199971,0.629,1,6TkwBmyNs21ihKTi8Bp0eo,0,8,0.111,-5.315,1,High Today (feat. Logic),70,2020-04-20,0.0669,112.835,0.278,2020
0.0762,['Lil Baby'],0.8370000000000001,156032,0.6629999999999999,1,0zlru783fmr588D5RY9ERU,0,11,0.0941,-6.434,1,All In,68,2020-05-01,0.334,95.081,0.293,2020
0.0325,['Myke Towers'],0.733,186427,0.708,1,43NqTeL8pgBxKHPMiJKUP5,3.27e-4,6,0.324,-4.957,1,Girl,80,2020-01-24,0.0937,93.021,0.6940000000000001,2020
0.192,['iann dior'],0.636,144913,0.489,1,2cfvN9LpM3RFW3wKqrE1jZ,1.99e-6,10,0.266,-7.6110000000000015,0,Runaway Kid,62,2020-06-12,0.284,174.05700000000004,0.539,2020
0.16899999999999998,['Pink Sweat$'],0.5579999999999999,160737,0.364,0,034KyQEk7IhbLtniVhBErj,1.01e-4,5,0.109,-8.663,1,17,73,2020-02-28,0.0501,129.174,0.252,2020
0.226,"['Lil Yachty', 'DaBaby', 'Drake']",0.83,205636,0.625,1,0LEFmgIj8ABU7CelzGh5Bs,0,5,0.302,-3.678,1,Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),69,2020-05-29,0.0573,138.046,0.884,2020
0.0841,"['Martin Garrix', 'John Martin']",0.442,206279,0.619,0,0rohJsT6NWsThpukt0Xxdc,0,1,0.0889,-5.28,1,Higher Ground (feat. John Martin),79,2020-05-14,0.0321,128.31799999999998,0.382,2020
0.123,"['G-Eazy', 'Drew Love', 'JAHMED']",0.486,263256,0.878,0,4puWxcg6mdE3UjcwRBIAog,0,1,0.102,-4.752,1,Love Is Gone (feat. Drew Love & JAHMED),32,2020-06-12,0.585,78.89699999999998,0.315,2020
0.197,['$uicideBoy$'],0.903,106971,0.643,1,4CwA4CdTQqNv18QSAW3Srk,0,10,0.111,-5.669,0,Putrid Pride,70,2020-02-14,0.0929,110.003,0.224,2020
0.121,['Kehlani'],0.426,185884,0.408,1,1Fraz3CzCuOULnToogIwWW,0,10,0.159,-4.751,1,Bad News,69,2020-05-08,0.0441,132.203,0.0493,2020
0.6859999999999999,['G-Eazy'],0.606,177657,0.463,0,2r6agJaA9OsWpQk6cIsy17,0.0886,7,0.481,-10.854,0,Everybody's Gotta Learn Sometime,0,2020-06-17,0.0377,129.97,0.0816,2020
0.728,['G-Eazy'],0.5579999999999999,177657,0.46,1,345aCD2ReEBsMqKE392DKM,0.0787,7,0.295,-10.919,0,Everybody's Gotta Learn Sometime,0,2020-06-17,0.0471,129.608,0.102,2020
0.0748,['Troye Sivan'],0.364,249370,0.606,0,6YndZBGmLySgsVScckWkmO,3.22e-4,5,0.106,-9.188,0,Take Yourself Home,75,2020-04-01,0.0831,99.73,0.289,2020
0.632,['H.E.R.'],0.429,255066,0.399,0,3f3cliOygeuUpGRwdohy12,3.2299999999999986e-5,5,0.087,-11.679,0,Comfortable,70,2020-02-05,0.0893,72.487,0.353,2020
0.0305,"['Marshmello', 'Halsey', 'Surf Mesa']",0.684,174289,0.677,0,3QNG9RhD93ypeMp3DUmkaO,0,4,0.093,-5.398,1,Be Kind (with Halsey) [Surf Mesa Remix],50,2020-06-12,0.0426,113.12,0.494,2020
0.0196,"['Kodak Black', 'Mike Smiff', 'WizDaWizard']",0.7340000000000001,222316,0.635,0,5qRMTFvqknNQDlZBXPhoAF,4.74e-5,7,0.0921,-8.392999999999999,1,VULTURES CRY 2 (feat. WizDaWizard and Mike Smiff),34,2020-06-10,0.0348,95.024,0.122,2020
0.128,['Epic Soundscapes'],0.069,252330,1,0,7rQ1E6bl6UMhrRhf8quVIR,0.944,6,0.953,-14.577,1,Heavy Rain,72,2020-02-23,0.0514,77.22,1e-5,2020
0.17800000000000002,['Rod Wave'],0.505,132336,0.657,1,0KVNgZI1y3YTITnwITuEvj,0,7,0.0801,-8.12,0,Thief In The Night,66,2020-04-03,0.184,87.97200000000002,0.276,2020
0.16899999999999998,['Future'],0.769,259071,0.586,1,6n6CmyLTCIXJCPZnv7h2rn,6.6e-6,2,0.138,-8.609,1,Accepting My Flaws,69,2020-05-15,0.385,90.978,0.13699999999999998,2020
0.602,['Bad Bunny'],0.631,157967,0.665,0,4MZSqgwlE71CWZ6qQ3gkKm,1.7e-6,10,0.152,-7.588999999999999,0,<3,76,2020-02-28,0.229,80.35300000000002,0.634,2020
0.173,"['Kygo', 'Zac Brown']",0.612,223716,0.6859999999999999,0,73h6Ma5QhBFrshEN2CTevS,0,7,0.141,-6.837999999999999,1,Someday,71,2020-05-29,0.12,122.115,0.326,2020
0.17,['Lil Baby'],0.5539999999999999,191583,0.614,1,6heRfvHrUIIPx9TqRg8SCq,0,5,0.267,-5.715,1,Humble,68,2020-05-01,0.44,80.028,0.3720000000000001,2020
0.0125,"['Polo G', 'Lil Tjay']",0.6559999999999999,199992,0.5660000000000001,1,5rSVQzJQ5nMUcFJDkJMfzL,0,0,0.0655,-9.501,1,First Place,69,2020-01-17,0.339,137.215,0.563,2020
0.596,['Sam Hunt'],0.52,235053,0.384,0,5ehN5A3B3lDwmFCYO63Wk6,0,6,0.103,-8.168,1,2016,68,2020-04-03,0.0362,149.536,0.328,2020
0.23,['Sam Hunt'],0.6890000000000001,204760,0.6890000000000001,0,73nVXVgoqOuZfdbtONnWVE,0,4,0.57,-5.517,1,Hard To Forget,67,2020-02-07,0.045,130.069,0.664,2020
0.18600000000000003,['iann dior'],0.7090000000000001,106012,0.76,1,4VZFXDtx8NnXWeJHOMzEan,0,8,0.16399999999999998,-7.582999999999997,1,Shameless,61,2020-06-12,0.14800000000000002,81.495,0.7090000000000001,2020
0.359,"['Yung Gravy', 'bbno$']",0.8390000000000001,157500,0.454,1,7BYppcUTuG5ysmaJlGSt3t,0,10,0.0755,-9.09,0,Welcome to Chilis,72,2020-01-17,0.157,159.987,0.804,2020
0.7340000000000001,['Alec Benjamin'],0.777,159007,0.716,0,08o7YsYkQXGjamCe9eDrrK,8.3e-5,10,0.116,-7.342,0,Match In The Rain,73,2020-05-29,0.256,120.052,0.8290000000000001,2020
0.23,"['Gunna', 'Young Thug']",0.507,179400,0.5760000000000001,1,0X6FcOUpLvpgRRCZNu9uYN,0,6,0.11,-10.001,0,FAR (feat. Young Thug),69,2020-05-22,0.319,149.683,0.4370000000000001,2020
0.132,['Niko Moon'],0.79,214707,0.6459999999999999,0,5Kpg1A7BOHpBbaT3H3xqd3,0,5,0.295,-5.877999999999999,1,GOOD TIME,67,2020-02-14,0.0447,138.047,0.6409999999999999,2020
0.0323,['The Weeknd'],0.555,195813,0.619,1,40U8d12pC5UHqmHwXjHjjl,2.24e-4,0,0.0917,-7.917999999999997,1,Repeat After Me (Interlude),72,2020-03-20,0.0314,95.032,0.141,2020
0.124,"['NOTD', 'Astrid S']",0.499,207668,0.898,0,0ZXdzaT1k688dkpNeEgQiV,7.200000000000001e-6,8,0.0832,-4.181,0,I Don't Know Why,77,2020-05-08,0.124,120.04,0.618,2020
0.606,"['$NOT', 'Maggie Lindemann']",0.713,187587,0.47,1,3oGbHF3Kdwf3AsRCbBjUxu,1.35e-5,9,0.306,-8.698,1,Moon & Stars (feat. Maggie Lindemann),69,2020-03-06,0.0864,84.51799999999999,0.0825,2020
0.0178,['Conan Gray'],0.701,168880,0.728,1,0kn2gu8Pd03DiYHzRvX2Xk,0,2,0.17,-5.226,1,Wish You Were Sober,72,2020-03-20,0.0468,91.071,0.696,2020
0.35200000000000004,['Jake Scott'],0.8,158469,0.41,0,2HnfqILzgKt1CepTlU4oqq,1.45e-6,10,0.107,-12.734000000000002,1,Like No One Does,69,2020-04-03,0.236,104.941,0.442,2020
0.255,"['Flume', 'Toro y Moi']",0.56,139663,0.865,0,4nlvKIIetOWGIMyhjQXgOZ,1.53e-4,1,0.083,-1.148,1,The Difference,72,2020-03-11,0.0909,159.96,0.424,2020
0.8170000000000001,['Conan Gray'],0.542,245267,0.299,0,5GVPVxgdgTKJFxSxLVIw1A,0,0,0.109,-10.379,1,The Story,72,2020-03-20,0.0305,141.917,0.274,2020
0.0584,['TOMORROW X TOGETHER'],0.59,201445,0.818,0,2qI0Uchpdc2RkzuhbRnnZ8,0,9,0.205,-2.988,0,Can't You See Me?,77,2020-05-18,0.0771,139.925,0.664,2020
0.8959999999999999,['Mac Miller'],0.61,170360,0.0316,0,4jXl6VtkFFKIt3ycUQc5LT,0.00461,9,0.108,-15.186,1,Circles,70,2020-01-17,0.0486,151.964,0.37,2020
0.151,"['iann dior', 'Machine Gun Kelly', 'Travis Barker']",0.748,144000,0.4920000000000001,0,0DILU9jjSTnCv1dcbUH3ib,0,11,0.146,-8.584,1,Sick and Tired (ft. Machine Gun Kelly and Travis Barker),61,2020-06-12,0.0498,145.097,0.483,2020
0.17,"['Pop Smoke', 'Rowdy Rebel']",0.574,204000,0.6990000000000001,0,5r18XteThgZpkfrwpgjU20,6.63e-5,1,0.3720000000000001,-4.122,1,Make It Rain,49,2020-06-12,0.397,159.751,0.505,2020
0.5920000000000001,['iann dior'],0.8079999999999999,122024,0.561,1,6bOe2m87a2seBQf1KJjWLi,2.16e-6,9,0.368,-9.062,0,Psycho,61,2020-06-12,0.0753,126.044,0.5489999999999999,2020
0.0169,"['Eminem', 'Young M.A']",0.852,216600,0.752,1,0q2vG0UVuy6ajjcpkQHdZM,0,1,0.394,-5.7929999999999975,1,Unaccommodating (feat. Young M.A),73,2020-01-17,0.0597,89.95,0.389,2020
0.00308,['Carly Rae Jepsen'],0.632,233373,0.728,0,03o4HPzUwftpgAPNQSuaBS,0,6,0.278,-5.759,0,This Love Isn't Crazy,72,2020-05-21,0.0604,117.981,0.252,2020
0.0493,"['All Time Low', 'blackbear']",0.369,174068,0.845,1,0tyR7Bu9P086aWBFZ4QJoo,0,0,0.416,-3.449,0,Monsters (feat. blackbear),71,2020-04-03,0.0611,78.532,0.782,2020
0.953,['Frank Ocean'],0.444,231040,0.152,0,62ljuuXo0zrcrtJnnOhfxT,8.85e-5,8,0.0966,-12.87,0,Dear April (Side A - Acoustic),71,2020-04-03,0.0471,115.95,0.227,2020
0.197,"['Childish Gambino', '21 Savage', 'Ink', 'Kadhja Bonet']",0.691,392187,0.524,1,011ZwIM48eD8ee2UBpG8nK,4.29e-5,5,0.488,-9.718,1,"12.38 (feat. 21 Savage, Ink & Kadhja Bonet)",69,2020-03-22,0.16,164.047,0.41,2020
0.149,['Agust D'],0.7390000000000001,182172,0.725,1,3i8GllbdGuwIXaVrlIoE0r,0,1,0.0793,-5.7410000000000005,1,What do you think?,75,2020-05-22,0.084,118.994,0.136,2020
0.0809,"['NAV', 'Future']",0.853,199105,0.8809999999999999,1,2AEtYwT9qg2eY6G9m8wOxW,0,1,0.141,-4.949,1,My Business (feat. Future),69,2020-05-08,0.17800000000000002,139.97899999999998,0.922,2020
0.161,"['SAYGRACE', 'Tate McRae', 'Audrey Mika']",0.8009999999999999,186409,0.637,1,7tMEUrMaMzE0YptCGfsXzt,8.37e-5,1,0.414,-5.209,0,Boys Ain't Shit (feat. Tate McRae & Audrey Mika),72,2020-04-03,0.173,103.022,0.708,2020
0.13699999999999998,['BTS'],0.7190000000000001,198261,0.758,0,24NuEDgyRIljwSyY0lsr7b,0,2,0.129,-5.167000000000002,0,Black Swan,77,2020-01-17,0.0851,147.023,0.49,2020
0.0802,['BTS'],0.5660000000000001,250296,0.5479999999999999,0,4AlihYDqxXshKhvh5tnMfP,0,1,0.11,-6.456,1,00:00 (Zero O’Clock),75,2020-02-21,0.0579,157.999,0.196,2020
0.317,['NAV'],0.843,170536,0.529,1,2oPQVgCTYqA4FBknwAroWf,1.4800000000000002e-5,7,0.284,-7.476,1,Saint Laurenttt,70,2020-05-08,0.0515,97.971,0.289,2020
0.0234,"['Lil Uzi Vert', 'Young Nudy']",0.778,217008,0.618,1,5tBdxqz8gauIO8Hh8qwo0H,0,1,0.298,-6.432,1,Money Spread (feat. Young Nudy),67,2020-03-13,0.219,135.879,0.212,2020
0.498,"['Kehlani', 'Lucky Daye']",0.7240000000000001,183019,0.564,1,12xVuIohhHSklxvi1ItKGA,0,1,0.107,-4.627,0,Can You Blame Me (feat. Lucky Daye),68,2020-05-08,0.0591,113.943,0.541,2020
0.00961,['Lil Uzi Vert'],0.741,227474,0.599,1,1jDbQz6tr52WgScCTXMnaN,0,1,0.785,-6.6720000000000015,0,POP,68,2020-03-06,0.419,139.891,0.276,2020
0.536,['Mickey Guyton'],0.526,210199,0.5660000000000001,0,239xopha4cJfbAfhX76FEQ,0,11,0.108,-5.075,1,Black Like Me,68,2020-06-02,0.0395,86.899,0.13699999999999998,2020
0.0433,['BTS'],0.643,217404,0.667,0,3op7HNwLli54MBjFGzIlZO,0,0,0.0904,-6.9929999999999986,0,Louder than bombs,75,2020-02-21,0.152,145.999,0.485,2020
0.0616,['Agust D'],0.76,197001,0.682,0,0SJ7vFES0Lj6pnumh3DhCe,0,1,0.118,-6.441,1,People,75,2020-05-22,0.0371,120.008,0.3720000000000001,2020
0.203,"['A Boogie Wit da Hoodie', 'Young Thug']",0.687,225266,0.5920000000000001,1,4l2rsMfr20dj6nf6i6F3Y8,0,2,0.279,-6.377999999999999,1,Might Not Give Up (feat. Young Thug),69,2020-02-14,0.224,178.83,0.246,2020
0.371,['Kehlani'],0.486,145807,0.602,1,5ftR963YlX88OeCAPnXG2Z,2.26e-5,3,0.115,-8.65,0,Serial Lover,68,2020-05-08,0.35600000000000004,174.676,0.44,2020
0.575,"['Anuel AA', 'Lil Wayne']",0.8420000000000001,188780,0.732,1,4mbb7hmfDR6M9cQaLdYSFd,0,7,0.17600000000000002,-4.811,0,Ferrari,74,2020-05-29,0.149,140.07399999999998,0.629,2020
0.447,['Manuel Turizo'],0.7929999999999999,191945,0.782,0,34LI7rwi9H8w2S5KTHnv1M,0,4,0.124,-3.945,1,Quiéreme Mientras Se Pueda,81,2020-05-01,0.0582,143.86,0.81,2020
0.106,"['Future', 'Drake', 'DaBaby', 'Lil Baby']",0.79,314761,0.5660000000000001,1,4Qd0pa3JO76UEwhos9JmN0,0,5,0.119,-8.33,1,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",69,2020-05-15,0.4370000000000001,142.016,0.586,2020
0.0931,['Future'],0.878,175017,0.57,1,6b3i6FDLfhuB3OB8zeANrH,2.27e-4,1,0.106,-8.6,1,Outer Space Bih,68,2020-05-15,0.146,79.997,0.298,2020
